time_monotonic_ns,state,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
528324899501336,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528324919610955,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528324939751755,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528324959887741,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528324980028103,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325000131938,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325020235346,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325040368288,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325060505721,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325080643611,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325100772929,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325120892910,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325140991856,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325161110376,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325181222055,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325201338340,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325221469403,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325241596621,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325261721727,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325281842508,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325301913566,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325322041483,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325342157353,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325362264433,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325382366211,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325402480340,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325422597287,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325442734175,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325462863486,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325482992845,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325503116611,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325523232255,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325543366832,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325563495878,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325583622389,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325603757132,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325623889721,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325644023480,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325664155897,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325684261860,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325704390967,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325724521539,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325744653597,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325764780754,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325784896580,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325805034886,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325825153143,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325845273681,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325865407367,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325885550827,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325905711549,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325925831465,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325945967549,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325966051283,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528325986178960,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326006298574,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326026432017,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326046547940,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326066693037,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326086826443,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326106954575,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326127070788,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326147199295,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326167342665,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326187483692,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326207619340,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326227749787,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326247915236,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326268038743,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326288153395,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326308289223,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326328400616,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326348526288,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326368636228,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326388763678,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326408885193,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326429013141,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326449140222,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326469359714,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326489497231,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326509629179,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326529741553,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326549873549,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326569990923,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326590116011,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326610229314,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326630352311,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326650480900,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326670615096,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326690756839,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326710870373,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326730995545,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326751117104,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326771231242,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326791360653,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326811489496,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326831611871,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326851723505,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326871856780,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326891987189,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326912105695,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326932213730,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326952318761,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326972480748,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528326992591921,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327012717742,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327032855997,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327052983508,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327073136209,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327093249947,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327113361058,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327133486011,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327153617436,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327173749639,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327193892024,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327214058817,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327234187604,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327254326192,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327274464110,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327294555641,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327314668766,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327334774781,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327354907535,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327375022781,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327395130453,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327415276601,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327435391386,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327455518627,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327475646216,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327495771889,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327515927419,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327536045463,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327556162058,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327576276755,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327596409165,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327616536800,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327636672642,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327656775538,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327676883600,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327697031885,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327717179991,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327737290027,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327757419930,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327777548152,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327797677760,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327817784656,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327837931737,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327858044007,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327878149103,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327898271942,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327918391366,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327938524482,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327958654492,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327978764277,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528327998866427,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328019108552,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328039236279,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328059378454,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328079515517,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328099656340,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328119793640,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328139932809,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328160069586,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328180182111,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328200294312,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328220453883,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328240625527,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328260788359,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328280908402,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328301029307,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328321162100,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328341276827,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328361420108,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328381562850,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328401684069,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328421830751,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328441949377,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328462061471,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328482162594,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328502270412,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328522424064,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328542569479,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328562713584,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328582884868,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328603057052,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328623235693,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328643371669,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328663485636,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328683592014,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328703723583,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328723840410,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328743973526,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328764122334,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328784222160,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328804364437,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328824506160,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328844650852,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328864794504,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328884914591,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328905056535,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328925169633,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328945282891,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328965389273,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528328985505197,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329005647925,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329025776457,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329045907068,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329066043156,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329086170952,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329106293071,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329126421257,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329146532607,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329166673534,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329186821508,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329206957132,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329227072502,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329247180013,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329267292402,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329287426372,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329307561636,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329327696535,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329347827184,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329367944343,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329388089538,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329408208860,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329428324192,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329448438267,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329468638910,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329488783736,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329508911369,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329529059519,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329549186946,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329569315896,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329589460043,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329609591667,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329629718044,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329649864947,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329669980224,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329690100991,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329710212047,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329730340708,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329750467131,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329770578221,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329790705919,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329810833339,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329830955304,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329851081568,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329871154431,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329891265278,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329911399134,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329931537051,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329951660955,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329971795352,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528329991929909,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330012080521,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330032197932,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330052316016,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330072467350,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330092604587,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330112750379,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330132894291,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330153020098,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330173131605,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330193234997,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330213357850,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330233455483,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330253583356,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330273692209,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330293815883,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330313919721,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330334043983,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330354156718,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330374268277,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330394394874,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330414517926,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330434624195,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330454762431,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330474872123,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330494981326,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330515063532,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330535201996,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330555319009,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330575458583,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330595595232,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330615740274,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330635855161,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330655988368,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330676098478,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330696201724,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330716330966,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330736445623,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330756573268,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330776674691,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330796799862,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330816936307,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330837054505,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330857167018,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330877274975,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330897403478,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330917553215,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330937680955,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330957790305,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330977913516,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528330998030368,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331018146025,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331038253093,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331058386598,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331078501627,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331098639462,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331118756971,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331138888834,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331159025818,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331179138020,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331199269405,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331219381791,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331239496041,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331259606566,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331279713099,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331299798142,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331319913803,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331340061638,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331360187319,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331380268318,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331400401718,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331420529001,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331440657880,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331460784912,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
528331480912587,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
